"codigo_uc","nome_uc","ano_criacao","tempo_uc","municipio","uf","bioma","desmatamento_antes","desmatamento_depois"
"0000.00.2155","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO FRANCO",2010,13,"BOTUVERÁ","SC","Mata Atlântica","0.1377459896205826","0.021391599338349204"
"0000.00.0150","PARQUE NACIONAL DA SERRA DO ITAJAÍ",2004,19,"BOTUVERÁ","SC","Mata Atlântica","0.1805693514742575","0.8274109133768566"
"0000.00.0248","RESERVA EXTRATIVISTA MARINHA CAETÉ-TAPERAÇU",2005,19,"BRAGANÇA","PA","Amazônia","0","17.14079323091852"
"1709.15.4587","REFÚGIO DE VIDA SILVESTRE DA ILHA CHAÚ",2022,2,"BRAGANÇA","PA","Amazônia","17.13472234276147","0.0060708881570484"
"0000.00.0248","RESERVA EXTRATIVISTA MARINHA CAETÉ-TAPERAÇU",2005,19,"BRAGANÇA","PA","Área Marinha","0","17.14079323091852"
"1709.15.4587","REFÚGIO DE VIDA SILVESTRE DA ILHA CHAÚ",2022,2,"BRAGANÇA","PA","Área Marinha","17.134722342761467","0.0060708881570484"
"0000.00.2148","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DAS NASCENTES",2002,21,"BRAGANÇA PAULISTA","SP","Cerrado","0.0065159797878793","0.04176578821317012"
"0000.00.1066","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DOS PÁSSAROS",2002,21,"BRAGANÇA PAULISTA","SP","Mata Atlântica","0.0065159797878793","0.04176578821317012"
"0000.00.2148","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DAS NASCENTES",2002,21,"BRAGANÇA PAULISTA","SP","Mata Atlântica","0.0065159797878793","0.041765788213170105"
"0000.00.1066","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DOS PÁSSAROS",2002,21,"BRAGANÇA PAULISTA","SP","Cerrado","0.0065159797878793","0.04176578821317012"
"0760.35.3854","ESTAÇÃO ECOLÓGICA MUNICIPAL DO CAETÊ",2019,4,"BRAGANÇA PAULISTA","SP","Mata Atlântica","0.04707949570620194","0.0012022722948474731"
"0760.35.3854","ESTAÇÃO ECOLÓGICA MUNICIPAL DO CAETÊ",2019,4,"BRAGANÇA PAULISTA","SP","Cerrado","0.04707949570620195","0.001202272294847473"
"0000.50.4032","RESERVA PARTICULAR DO PATRIMONIO NATURAL CISALPINA",2016,8,"BRASILÂNDIA","MS","Cerrado","2.4936894481706124","0.0838049439823831"
"0000.50.4032","RESERVA PARTICULAR DO PATRIMONIO NATURAL CISALPINA",2016,8,"BRASILÂNDIA","MS","Mata Atlântica","2.4936894481706124","0.0838049439823831"
"0000.53.1904","MONUMENTO NATURAL DO CONJUNTO ESPELEOLÓGICO DO MORRO DA PEDREIRA",2010,14,"BRASÍLIA","DF","Mata Atlântica","2.7899788816663054","1.069644303315167"
"0000.00.4530","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO ECOLÓGICO MÃE TERRA",2022,2,"BRASÍLIA","DF","Mata Atlântica","3.696777625485749","0.1628455594957236"
"0000.00.4530","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO ECOLÓGICO MÃE TERRA",2022,2,"BRASÍLIA","DF","Cerrado","3.696777625485748","0.1628455594957236"
"0000.00.2228","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS COPAIBEIRAS",2010,14,"BRASÍLIA","DF","Cerrado","2.7899788816663054","1.069644303315167"
"0000.00.0192","RESERVA BIOLÓGICA DA CONTAGEM",2002,22,"BRASÍLIA","DF","Mata Atlântica","0.127843185014562","3.7317799999669106"
"0000.00.2228","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS COPAIBEIRAS",2010,14,"BRASÍLIA","DF","Mata Atlântica","2.7899788816663054","1.069644303315167"
"0000.00.0192","RESERVA BIOLÓGICA DA CONTAGEM",2002,22,"BRASÍLIA","DF","Cerrado","0.127843185014562","3.73177999996691"
"0000.53.1650","ARIE DO CÓRREGO MATO GRANDE",2004,20,"BRASÍLIA","DF","Cerrado","1.0799984504683762","2.7796247345130958"
"0000.53.1650","ARIE DO CÓRREGO MATO GRANDE",2004,20,"BRASÍLIA","DF","Mata Atlântica","1.0799984504683762","2.779624734513096"
"0000.53.1651","ARIE DA VILA ESTRUTURAL",2007,17,"BRASÍLIA","DF","Cerrado","2.4538828614947112","1.4057403234867603"
"0000.53.1651","ARIE DA VILA ESTRUTURAL",2007,17,"BRASÍLIA","DF","Mata Atlântica","2.4538828614947117","1.4057403234867603"
"0000.53.1652","ARIE DO CÓRREGO CABECEIRA DO VALO",2007,17,"BRASÍLIA","DF","Cerrado","2.4538828614947117","1.4057403234867603"
"0000.53.1652","ARIE DO CÓRREGO CABECEIRA DO VALO",2007,17,"BRASÍLIA","DF","Mata Atlântica","2.4538828614947112","1.4057403234867605"
"0000.53.1657","RESERVA BIOLÓGICA DO RIO DESCOBERTO",2005,19,"BRASÍLIA","DF","Cerrado","1.9043105309076285","1.9553126540738437"
"0000.53.1657","RESERVA BIOLÓGICA DO RIO DESCOBERTO",2005,19,"BRASÍLIA","DF","Mata Atlântica","1.9043105309076285","1.9553126540738432"
"0000.53.1658","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CRULS",2008,16,"BRASÍLIA","DF","Cerrado","2.5599880176344367","1.299635167347035"
"0000.53.1658","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CRULS",2008,16,"BRASÍLIA","DF","Mata Atlântica","2.559988017634437","1.2996351673470348"
"0000.53.1768","ARIE DO TORTO",2006,18,"BRASÍLIA","DF","Cerrado","2.17909669620117","1.680526488780302"
"0000.53.1768","ARIE DO TORTO",2006,18,"BRASÍLIA","DF","Mata Atlântica","2.17909669620117","1.680526488780302"
"0000.53.1904","MONUMENTO NATURAL DO CONJUNTO ESPELEOLÓGICO DO MORRO DA PEDREIRA",2010,14,"BRASÍLIA","DF","Cerrado","2.789978881666305","1.0696443033151672"
"0000.53.3178","PARQUE DISTRITAL SALTO DO TORORÓ",2015,9,"BRASÍLIA","DF","Cerrado","3.3595434284672954","0.5000797565141766"
"0000.53.3178","PARQUE DISTRITAL SALTO DO TORORÓ",2015,9,"BRASÍLIA","DF","Mata Atlântica","3.359543428467295","0.5000797565141766"
"0000.53.3179","REFÚGIO DE VIDA SILVESTRE DA MATA SECA",2015,9,"BRASÍLIA","DF","Cerrado","3.3595434284672954","0.5000797565141766"
"0000.53.3179","REFÚGIO DE VIDA SILVESTRE DA MATA SECA",2015,9,"BRASÍLIA","DF","Mata Atlântica","3.359543428467296","0.5000797565141766"
"0000.00.0023","ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL",2002,22,"BRASÍLIA","DF","Mata Atlântica","0.5746162967819136","12.590427409140217"
"0000.00.0023","ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL",2002,22,"BRASÍLIA","DF","Cerrado","0.5746162967819136","12.590427409140215"
"0115.32.4119","PARQUE NATURAL MUNICIPAL BERRA ONÇA",2019,4,"BREJETUBA","ES","Mata Atlântica","0.21729867524486915","0.0329370278929616"
"0000.26.3313","MONUMENTO NATURAL PEDRA DO CACHORRO",2014,9,"BREJO DA MADRE DE DEUS","PE","Caatinga","1.601898589078355","0.5187708676627709"
"0000.26.4191","REFÚGIO DE VIDA SILVESTRE MATA DO BITURY",2020,3,"BREJO DA MADRE DE DEUS","PE","Caatinga","2.2613283419045422","0.15843850989253172"
"0000.26.4193","ÁREA DE PROTEÇÃO AMBIENTAL SERRAS E BREJOS DO CAPIBARIBE",2020,3,"BREJO DA MADRE DE DEUS","PE","Caatinga","3.4019358051043924","0.2389762909353676"
"0000.22.4991","ÁREA DE PROTEÇÃO AMBIENTAL DO VALE DOS BURITIS E CARNAUBAIS",2025,-2,"BREJO DO PIAUÍ","PI","Caatinga","3.458493896941716","0"
"0000.22.4805","ESTAÇÃO ECOLÓGICA DA CHAPADA DA SERRA BRANCA",2008,15,"BREJO DO PIAUÍ","PI","Caatinga","1.620208251977175","1.0609923797930092"
"0000.15.1029","ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI",2002,22,"BREU BRANCO","PA","Amazônia","0","245.87767114288323"
"0000.00.1328","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA RIO VERMELHO",2002,22,"BRITÂNIA","GO","Cerrado","0.2247136964441918","1.5521345102862079"
"0000.35.2635","RPPN FLORESTA DAS AGUAS PERENES",2011,13,"BROTAS","SP","Cerrado","0.15802243626303095","0.06850921055640694"
"0000.35.2635","RPPN FLORESTA DAS AGUAS PERENES",2011,13,"BROTAS","SP","Mata Atlântica","0.15802243626303095","0.06850921055640691"
"0000.00.2122","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL INHOTIM",2014,9,"BRUMADINHO","MG","Mata Atlântica","0.1978658095344866","0.0643943952049986"
"0000.00.1092","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BIO ESTAÇÃO ÁGUAS CRISTALINAS",2002,21,"BRUSQUE","SC","Mata Atlântica","0.0063600067861288","0.1820286378357284"
"0000.31.3932","RESERVA PARTICULAR DO PATRIMÔNIO CARLOS SILVÉRIO DA ROCHA DE PROTEÇÃO AO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL",2012,11,"BUENO BRANDÃO","MG","Mata Atlântica","0.0832398009694056","0.011149858587651799"
"0000.31.0890","PARQUE ESTADUAL DA SERRA DO CABRAL",2005,19,"BUENÓPOLIS","MG","Cerrado","2.3837229415293253","1.7047699979954805"
"0000.00.0157","PARQUE NACIONAL DAS SEMPRE-VIVAS",2002,22,"BUENÓPOLIS","MG","Cerrado","1.8947299071024264","11.267638150471491"
"0000.00.0170","PARQUE NACIONAL DO CATIMBAU",2002,21,"BUÍQUE","PE","Caatinga","0.7382623403194011","6.083748446449253"
"0000.12.0940","ÁREA DE PROTEÇÃO AMBIENTAL IGARAPÉ SÃO FRANCISCO",2005,19,"BUJARI","AC","Amazônia","0","45.69993449760308"
"0000.21.1892","ÁREA DE PROTEÇÃO AMBIENTAL DOS MORROS GARAPENSES",2010,14,"BURITI","MA","Cerrado","4.858403668892063","5.097370741917927"
"0000.52.1745","PARQUE ESTADUAL DA SERRA DOURADA",2003,21,"BURITI DE GOIÁS","GO","Cerrado","3.0491791601948957","6.486346769993775"
"0000.22.3723","PARQUE ESTADUAL DO CÂNION DO RIO POTI",2017,7,"BURITI DOS MONTES","PI","Cerrado","0.943873424736765","0.1416832253841253"
"0000.22.3723","PARQUE ESTADUAL DO CÂNION DO RIO POTI",2017,7,"BURITI DOS MONTES","PI","Caatinga","0.9438734247367653","0.1416832253841253"
"0000.00.1563","RESERVA EXTRATIVISTA ACAÚ-GOIANA",2007,16,"CAAPORÃ","PB","Mata Atlântica","1.5723235469877932","0.12098764964088572"
"0000.25.0902","ÁREA DE PROTEÇÃO AMBIENTAL DO CARIRI",2004,19,"CABACEIRAS","PB","Caatinga","0.32419395417978536","0.9310983825475831"
"0000.25.0902","ÁREA DE PROTEÇÃO AMBIENTAL DO CARIRI",2004,19,"CABACEIRAS","PB","Mata Atlântica","0.32419395417978547","0.931098382547583"
"3209.25.4713","PARQUE NATURAL MUNICIPAL DE CABEDELO",2003,20,"CABEDELO","PB","Área Marinha","0.000277046296716","0.0033694247622837"
"0000.00.0132","FLORESTA NACIONAL DA RESTINGA DE CABEDELO",2004,19,"CABEDELO","PB","Mata Atlântica","0.016896306926733603","0.07548090671892821"
"0000.25.3846","ÁREA DE PROTEÇÃO AMBIENTAL NAUFRÁGIO QUEIMADO",2018,5,"CABEDELO","PB","Área Marinha","0.08488615479290136","0.0074910588527604"
"3209.25.4713","PARQUE NATURAL MUNICIPAL DE CABEDELO",2003,20,"CABEDELO","PB","Mata Atlântica","0.000277046296716","0.0033694247622836995"
"0000.25.3846","ÁREA DE PROTEÇÃO AMBIENTAL NAUFRÁGIO QUEIMADO",2018,5,"CABEDELO","PB","Mata Atlântica","0.08488615479290136","0.0074910588527604"
"0000.00.0132","FLORESTA NACIONAL DA RESTINGA DE CABEDELO",2004,19,"CABEDELO","PB","Área Marinha","0.0168963069267336","0.07548090671892821"
"0000.26.3314","ESTAÇÃO ECOLOGICA BITA E UTINGA",2012,11,"CABO DE SANTO AGOSTINHO","PE","Mata Atlântica","1.9058485461803971","0.3164894919654789"
"0000.33.0724","ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL",2002,21,"CABO FRIO","RJ","Área Marinha","0.0049524502537065","0.0796498332431918"
"0704.33.5054","PARQUE NATURAL MUNICIPAL DORMITÓRIO DAS GARÇAS “WALTER BESSA”",2009,14,"CABO FRIO","RJ","Área Marinha","0.0344471478047998","0.0292583986563214"
"0000.33.0724","ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL",2002,21,"CABO FRIO","RJ","Mata Atlântica","0.0049524502537065","0.07964983324319182"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"CABO FRIO","RJ","Área Marinha","0.2637238204333614","0.11182220312851901"
"0000.00.0005","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO-LEÃO-DOURADO",2002,21,"CABO FRIO","RJ","Área Marinha","0.038284625470531894","0.5019702613050997"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"CABO FRIO","RJ","Mata Atlântica","0.26372382043336146","0.11182220312851901"
"0000.00.0005","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO-LEÃO-DOURADO",2002,21,"CABO FRIO","RJ","Mata Atlântica","0.0382846254705319","0.5019702613050996"
"0704.33.5054","PARQUE NATURAL MUNICIPAL DORMITÓRIO DAS GARÇAS “WALTER BESSA”",2009,14,"CABO FRIO","RJ","Mata Atlântica","0.0344471478047998","0.0292583986563214"
"0000.26.4016","REFÚGIO DE VIDA SILVESTRE SERRAS CAATINGUEIRAS",2019,4,"CABROBÓ","PE","Caatinga","2.779094716152","0.3527934997909868"
"0850.35.3219","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO PALMITAL",2008,15,"CAÇAPAVA","SP","Mata Atlântica","0.030864638027332303","0.0173746434948844"
"0850.35.3220","REFÚGIO DE VIDA SILVESTRE DA MATA DA REPRESA",2008,15,"CAÇAPAVA","SP","Mata Atlântica","0.030864638027332303","0.0173746434948844"
"0280.43.4201","PARQUE NATURAL MUNICIPAL DA CASCATA DO SALSO",2021,2,"CAÇAPAVA DO SUL","RS","Pampa","5.80114621710101","0.5493724384523571"
"0000.00.1228","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUBRAN",2002,22,"CÁCERES","MT","Cerrado","1.881703653948453","25.473329954775245"
"0000.51.0477","PARQUE ESTADUAL DO GUIRÁ",2002,22,"CÁCERES","MT","Pantanal","1.881703653948453","25.473329954775238"
"0000.51.0477","PARQUE ESTADUAL DO GUIRÁ",2002,22,"CÁCERES","MT","Cerrado","1.881703653948453","25.473329954775238"
"0000.51.0477","PARQUE ESTADUAL DO GUIRÁ",2002,22,"CÁCERES","MT","Amazônia","1.881703653948453","25.47332995477524"
"0000.00.1228","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUBRAN",2002,22,"CÁCERES","MT","Pantanal","1.881703653948453","25.473329954775245"
"0000.00.1228","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUBRAN",2002,22,"CÁCERES","MT","Amazônia","1.881703653948453","25.47332995477524"
"0000.00.1406","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA",2002,21,"CACHOEIRA","BA","Mata Atlântica","0.001107290996307","0.197062819292948"
"0000.33.3598","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU 3",2017,6,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.05896465731154409","0.0080647809572488"
"0803.33.4903","PARQUE NATURAL MUNICIPAL DA COLINA DO CONDE",2022,1,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.06608229011933808","0.0009471481494548"
"0000.33.4542","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGUA V",2021,2,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.21228955583595083","0.0079248944770437"
"0080.33.2012","MONUMENTO NATURAL MUNICIPAL DA PEDRA DO COLÉGIO",2010,13,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.0390901534284928","0.0279392848403001"
"0803.33.4836","REFÚGIO DE VIDA SILVESTRE DE MACACU",2012,11,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.045768354713967195","0.0212610835548257"
"0080.33.2824","MONUMENTO NATURAL MUNICIPAL DA SERRA DO SOARINHO",2012,11,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.045768354713967195","0.0212610835548257"
"0000.33.3054","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU 2",2012,11,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.045768354713967195","0.021261083554825696"
"0803.33.4878","REFÚGIO DE VIDA SILVESTRE DE SANTA FÉ",2017,6,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.05896465731154409","0.0080647809572488"
"0000.33.2899","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU",2012,11,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.0457683547139672","0.0212610835548257"
"0000.00.0005","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO-LEÃO-DOURADO",2002,21,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.038284625470531894","0.5019702613050996"
"0000.33.0737","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU",2002,21,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.0097365046262765","0.14089232386463246"
"0000.33.1485","PARQUE ESTADUAL DOS TRÊS PICOS",2002,21,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.0352869621773028","0.5078822530925903"
"0000.33.4541","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL  REGUA IV",2021,2,"CACHOEIRAS DE MACACU","RJ","Mata Atlântica","0.06595882607809579","0.0010706121906971"
"0000.00.0101","FLORESTA NACIONAL DE PACOTUBA",2002,21,"CACHOEIRO DE ITAPEMIRIM","ES","Mata Atlântica","0.0136561653364954","0.11569207648329279"
"0000.32.1533","MONUMENTO NATURAL O FRADE E A FREIRA",2007,16,"CACHOEIRO DE ITAPEMIRIM","ES","Mata Atlântica","0.24309763871781986","0.16401275338417776"
"1209.32.4875","MONUMENTO NATURAL DO ITABIRA",2008,15,"CACHOEIRO DE ITAPEMIRIM","ES","Mata Atlântica","0.0766222538582433","0.052725987961544894"
"0000.00.4581","PARQUE NACIONAL DA SERRA DO TEIXEIRA",2023,0,"CACIMBA DE AREIA","PB","Caatinga","4.558247213200808","0.19233090409009654"
"0000.29.3836","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SERRA DO LUAR",2018,5,"CAÉM","BA","Caatinga","8.156720585996005","0.28405625648459487"
"1000.31.2767","ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS SERRA DA PIEDADE",2003,21,"CAETÉ","MG","Mata Atlântica","0.041821223399800204","0.28707947420625096"
"1000.31.2768","ÁREA DE PROTEÇÃO AMBIENTAL DESCOBERTO",2004,20,"CAETÉ","MG","Cerrado","0.06382516157505921","0.265075536030992"
"1000.31.2768","ÁREA DE PROTEÇÃO AMBIENTAL DESCOBERTO",2004,20,"CAETÉ","MG","Mata Atlântica","0.06382516157505921","0.265075536030992"
"1000.31.2771","ÁREA DE PROTEÇÃO AMBIENTAL JUCA VIEIRA",2002,22,"CAETÉ","MG","Cerrado","0.020910611699900102","0.3079900859061511"
"1000.31.2771","ÁREA DE PROTEÇÃO AMBIENTAL JUCA VIEIRA",2002,22,"CAETÉ","MG","Mata Atlântica","0.020910611699900102","0.30799008590615107"
"1000.31.2766","ÁREA DE PROTEÇÃO AMBIENTAL RIBEIRO BONITO",2002,22,"CAETÉ","MG","Mata Atlântica","0.020910611699900102","0.30799008590615107"
"1000.31.2767","ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS SERRA DA PIEDADE",2003,21,"CAETÉ","MG","Cerrado","0.041821223399800204","0.287079474206251"
"0000.31.4723","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MONSENHOR DOMINGOS EVANGELISTA",2021,3,"CAETÉ","MG","Mata Atlântica","0.30683636784344537","0.022064329762605802"
"0000.31.4723","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MONSENHOR DOMINGOS EVANGELISTA",2021,3,"CAETÉ","MG","Cerrado","0.30683636784344537","0.022064329762605802"
"0000.31.4722","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA SERRA DA PIEDADE",2021,3,"CAETÉ","MG","Mata Atlântica","0.3068363678434454","0.022064329762605802"
"0000.31.4722","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA SERRA DA PIEDADE",2021,3,"CAETÉ","MG","Cerrado","0.3068363678434455","0.022064329762605802"
"0000.00.3136","PARQUE NACIONAL DA SERRA DO GANDARELA",2014,10,"CAETÉ","MG","Mata Atlântica","2.123767012555557","0.866132957604535"
"0000.00.3136","PARQUE NACIONAL DA SERRA DO GANDARELA",2014,10,"CAETÉ","MG","Cerrado","2.123767012555555","0.8661329576045349"
"0000.31.3817","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANGLOGOLD ASHANTI - CUIABÁ",2007,17,"CAETÉ","MG","Cerrado","0.223971101596242","0.2769637755860045"
"0000.31.3817","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ANGLOGOLD ASHANTI - CUIABÁ",2007,17,"CAETÉ","MG","Mata Atlântica","0.223971101596242","0.27696377558600455"
"1000.31.2766","ÁREA DE PROTEÇÃO AMBIENTAL RIBEIRO BONITO",2002,22,"CAETÉ","MG","Cerrado","0.020910611699900102","0.30799008590615107"
"0000.00.1058","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RELÓGIO QUEIMADO",2002,21,"CAFELÂNDIA","SP","Mata Atlântica","0.0003985182450922","0.004699249855032999"
"0440.52.4174","AREA DE PROTEÇÃO AMBIENTAL DE CAIAPONIA",2021,3,"CAIAPÔNIA","GO","Cerrado","11.157891462183477","0.9420410246569311"
"0000.29.0301","ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA",2003,20,"CAIRU","BA","Mata Atlântica","0.12499295407320679","2.2828271941451224"
"0000.35.1697","APA CAJATI",2008,15,"CAJATI","SP","Mata Atlântica","0.3190743091666131","0.0910154444701088"
"0000.35.1969","PARQUE ESTADUAL DO RIO TURVO",2008,15,"CAJATI","SP","Mata Atlântica","1.694248661197316","0.4758205346964439"
"0000.35.1690","RDS LAVRAS",2008,15,"CAJATI","SP","Mata Atlântica","0.3190743091666131","0.09101544447010881"
"0000.35.1675","PARQUE ESTADUAL CAVERNA DO DIABO",2008,15,"CAJATI","SP","Mata Atlântica","2.098151030277728","0.5748654099598195"
"0000.35.1709","ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO",2008,15,"CAJATI","SP","Mata Atlântica","1.4646945895043364","0.334162405703373"
"0000.22.4809","MONUMENTO NATURAL ESTADUAL DAS ITANS",2022,1,"CAJUEIRO DA PRAIA","PI","Cerrado","0.5933209910545523","0.0285729518781036"
"0000.22.4809","MONUMENTO NATURAL ESTADUAL DAS ITANS",2022,1,"CAJUEIRO DA PRAIA","PI","Caatinga","0.5933209910545524","0.0285729518781036"
"0000.16.0885","FLORESTA ESTADUAL DO AMAPÁ",2006,18,"CALÇOENE","AP","Amazônia","0","16.962335320908927"
"0000.00.0187","PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE",2002,22,"CALÇOENE","AP","Amazônia","0","30.129960102274158"
"0455.52.3827","PARQUE NATURAL MUNICIPAL DA PEDREIRA DA ESTRADA DE FERRO",2018,6,"CALDAZINHA","GO","Cerrado","0.22568127648804145","0.0069282069407736995"
"0000.00.4549","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA VIII",2023,0,"CAMACAN","BA","Mata Atlântica","0.5437707346601909","0.0195416876519177"
"0000.00.4523","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA IV",2018,5,"CAMACAN","BA","Mata Atlântica","0.46432753379798536","0.0989848885141232"
"0000.00.4544","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA VI",2023,0,"CAMACAN","BA","Mata Atlântica","0.5437707346601909","0.0195416876519177"
"0000.00.4486","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA V",2018,5,"CAMACAN","BA","Mata Atlântica","0.4643275337979853","0.0989848885141232"
"0000.00.4500","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA BONITA IX",2020,3,"CAMACAN","BA","Mata Atlântica","0.49169472759854893","0.0716176947135596"
"0000.00.1420","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS DUNAS",2004,19,"CAMAÇARI","BA","Mata Atlântica","0.08118675805522829","0.391006596488456"
"0000.29.0328","ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU",2002,21,"CAMAMU","BA","Mata Atlântica","0.0327761385287169","0.7893646872772099"
"0000.29.2929","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIANA",2013,10,"CAMAMU","BA","Mata Atlântica","0.13866283973704652","0.2243234228066424"
"0000.29.2930","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOHEMIA",2013,10,"CAMAMU","BA","Mata Atlântica","0.1386628397370465","0.22432342280664236"
"0000.29.2931","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LUKAVEC",2013,10,"CAMAMU","BA","Mata Atlântica","0.13866283973704652","0.2243234228066424"
"0000.29.2932","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BIANCA",2013,10,"CAMAMU","BA","Mata Atlântica","0.1386628397370465","0.22432342280664236"
"0000.29.2933","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA CHEFE ROSA.",2013,10,"CAMAMU","BA","Mata Atlântica","0.1386628397370465","0.2243234228066424"
"0000.29.3413","RESERVA PARTICULAR PATRIMÔNIO NATURAL IRARA",2016,7,"CAMAMU","BA","Mata Atlântica","0.2019567415549069","0.16102952098878195"
