codigo_uc;municipio;uf
0000.35.1692;BARRA DO TURVO;SP
0000.35.1693;CANANÉIA;SP
0000.35.1694;SÃO JOSÉ DOS CAMPOS;SP
0000.35.1695;CABREÚVA;SP
0000.35.1695;INDAIATUBA;SP
0000.35.1695;ITU;SP
0000.35.1695;SALTO;SP
0000.35.1696;CAJAMAR;SP
0000.35.1697;CAJATI;SP
0000.35.1698;CAMPOS DO JORDÃO;SP
0000.35.1700;ANALÂNDIA;SP
0000.35.1700;BARRA BONITA;SP
0000.35.1700;BROTAS;SP
0000.35.1700;CHARQUEADA;SP
0000.35.1700;CORUMBATAÍ;SP
0000.35.1700;DOIS CÓRREGOS;SP
0000.35.1700;IPEÚNA;SP
0000.35.1700;ITIRAPINA;SP
0000.35.1700;MINEIROS DO TIETÊ;SP
0000.35.1700;RIO CLARO;SP
0000.35.1700;SANTA MARIA DA SERRA;SP
0000.35.1700;SÃO CARLOS;SP
0000.35.1700;SÃO MANUEL;SP
0000.35.1700;SÃO PEDRO;SP
0000.35.1700;TORRINHA;SP
0000.35.1701;IBITINGA;SP
0000.35.1702;ILHA COMPRIDA;SP
0000.35.1703;ALUMÍNIO;SP
0000.35.1703;COTIA;SP
0000.35.1703;IBIÚNA;SP
0000.35.1703;MAIRINQUE;SP
0000.35.1703;PIEDADE;SP
0000.35.1703;SÃO ROQUE;SP
0000.35.1703;VARGEM GRANDE PAULISTA;SP
0000.35.1703;VOTORANTIM;SP
0000.35.1704;CAMPO LIMPO PAULISTA;SP
0000.35.1704;ITUPEVA;SP
0000.35.1704;JARINU;SP
0000.35.1704;JUNDIAÍ;SP
0000.35.1705;SÃO PAULO;SP
0000.35.1706;RIBEIRÃO PRETO;SP
0000.35.1707;SÃO PAULO;SP
0000.35.1708;AMPARO;SP
0000.35.1708;ANALÂNDIA;SP
0000.35.1708;BRAGANÇA PAULISTA;SP
0000.35.1708;CAMPINAS;SP
0000.35.1708;CHARQUEADA;SP
0000.35.1708;CORUMBATAÍ;SP
0000.35.1708;HOLAMBRA;SP
0000.35.1708;IPEÚNA;SP
0000.35.1708;ITIRAPINA;SP
0000.35.1708;JAGUARIÚNA;SP
0000.35.1708;JOANÓPOLIS;SP
0000.35.1708;MAIRIPORÃ;SP
0000.35.1708;MONTE ALEGRE DO SUL;SP
0000.35.1708;MORUNGABA;SP
0000.35.1708;NAZARÉ PAULISTA;SP
0000.35.1708;PEDRA BELA;SP
0000.35.1708;PEDREIRA;SP
0000.35.1708;PINHALZINHO;SP
0000.35.1708;PIRACAIA;SP
0000.35.1708;RIO CLARO;SP
0000.35.1708;SANTO ANTÔNIO DE POSSE;SP
0000.35.1708;SERRA NEGRA;SP
0000.35.1708;SOCORRO;SP
0000.35.1708;TUIUTI;SP
0000.35.1708;VARGEM;SP
0000.35.1709;BARRA DO TURVO;SP
0000.35.1709;CAJATI;SP
0000.35.1710;BARRA DO TURVO;SP
0000.35.1710;ELDORADO;SP
0000.35.1710;IPORANGA;SP
0000.35.1711;ATIBAIA;SP
0000.35.1712;AGUDOS;SP
0000.35.1712;AVAÍ;SP
0000.35.1712;BALBINOS;SP
0000.35.1712;BAURU;SP
0000.35.1712;DUARTINA;SP
0000.35.1712;GÁLIA;SP
0000.35.1712;PIRAJUÍ;SP
0000.35.1712;PIRATININGA;SP
0000.35.1712;PRESIDENTE ALVES;SP
0000.35.1712;REGINÓPOLIS;SP
0000.35.1712;URU;SP
0000.35.1713;BARRA DO TURVO;SP
0000.35.1714;SÃO JOSÉ DOS CAMPOS;SP
0000.35.1715;SANTO ANTÔNIO DO PINHAL;SP
0000.35.1715;SÃO BENTO DO SAPUCAÍ;SP
0000.35.1716;CAPÃO BONITO;SP
0000.35.1716;ELDORADO;SP
0000.35.1716;IPORANGA;SP
0000.35.1716;JUQUIÁ;SP
0000.35.1716;JUQUITIBA;SP
0000.35.1716;MIRACATU;SP
0000.35.1716;PEDRO DE TOLEDO;SP
0000.35.1716;RIBEIRÃO GRANDE;SP
0000.35.1716;SETE BARRAS;SP
0000.35.1716;TAPIRAÍ;SP
0000.35.1717;SILVEIRAS;SP
0000.35.1718;ATIBAIA;SP
0000.35.1718;BRAGANÇA PAULISTA;SP
0000.35.1718;JOANÓPOLIS;SP
0000.35.1718;MAIRIPORÃ;SP
0000.35.1718;NAZARÉ PAULISTA;SP
0000.35.1718;PIRACAIA;SP
0000.35.1718;VARGEM;SP
0000.35.1719;TIETÊ;SP
0000.35.1720;BARUERI;SP
0000.35.1720;BIRITIBA MIRIM;SP
0000.35.1720;CARAPICUÍBA;SP
0000.35.1720;GUARULHOS;SP
0000.35.1720;ITAQUAQUECETUBA;SP
0000.35.1720;MOGI DAS CRUZES;SP
0000.35.1720;OSASCO;SP
0000.35.1720;POÁ;SP
0000.35.1720;SALESÓPOLIS;SP
0000.35.1720;SANTANA DE PARNAÍBA;SP
0000.35.1720;SÃO PAULO;SP
0000.35.1720;SUZANO;SP
0000.35.1721;CARAGUATATUBA;SP
0000.35.1721;ILHABELA;SP
0000.35.1721;SÃO SEBASTIÃO;SP
0000.35.1721;UBATUBA;SP
0000.35.1722;CARAGUATATUBA;SP
0000.35.1722;ILHABELA;SP
0000.35.1722;SÃO SEBASTIÃO;SP
0000.35.1722;UBATUBA;SP
0000.35.1723;BERTIOGA;SP
0000.35.1723;GUARUJÁ;SP
0000.35.1723;ITANHAÉM;SP
0000.35.1723;MONGAGUÁ;SP
0000.35.1723;PERUÍBE;SP
0000.35.1723;PRAIA GRANDE;SP
0000.35.1723;SANTOS;SP
0000.35.1723;SÃO VICENTE;SP
0000.35.1724;CANANÉIA;SP
0000.35.1724;IGUAPE;SP
0000.35.1724;ILHA COMPRIDA;SP
0000.35.1725;ILHA COMPRIDA;SP
0000.35.1964;BERTIOGA;SP
0000.35.1965;ATIBAIA;SP
0000.35.1965;BOM JESUS DOS PERDÕES;SP
0000.35.1965;MAIRIPORÃ;SP
0000.35.1965;NAZARÉ PAULISTA;SP
0000.35.1966;ARUJÁ;SP
0000.35.1966;GUARULHOS;SP
0000.35.1966;NAZARÉ PAULISTA;SP
0000.35.1966;SANTA ISABEL;SP
0000.35.1967;ATIBAIA;SP
0000.35.1967;BOM JESUS DOS PERDÕES;SP
0000.35.1967;MAIRIPORÃ;SP
0000.35.1967;NAZARÉ PAULISTA;SP
0000.35.1968;SÃO BENTO DO SAPUCAÍ;SP
0000.35.1969;BARRA DO TURVO;SP
0000.35.1969;CAJATI;SP
0000.35.1969;JACUPIRANGA;SP
0000.35.1972;ANGATUBA;SP
0000.35.1972;ANHEMBI;SP
0000.35.1972;AVARÉ;SP
0000.35.1972;BOFETE;SP
0000.35.1972;BOTUCATU;SP
0000.35.1972;GUAREÍ;SP
0000.35.1972;ITATINGA;SP
0000.35.1972;PARDINHO;SP
0000.35.1972;SÃO MANUEL;SP
0000.35.1972;TORRE DE PEDRA;SP
0000.35.1973;BARÃO DE ANTONINA;SP
0000.35.1973;CORONEL MACEDO;SP
0000.35.1973;FARTURA;SP
0000.35.1973;ITAPORANGA;SP
0000.35.1973;PIRAJU;SP
0000.35.1973;SARUTAIÁ;SP
0000.35.1973;TAGUAÍ;SP
0000.35.1973;TAQUARITUBA;SP
0000.35.1973;TEJUPÁ;SP
0000.35.1973;TIMBURI;SP
0000.35.1974;AMPARO;SP
0000.35.1974;ANALÂNDIA;SP
0000.35.1974;BRAGANÇA PAULISTA;SP
0000.35.1974;CAMPINAS;SP
0000.35.1974;CHARQUEADA;SP
0000.35.1974;CORUMBATAÍ;SP
0000.35.1974;HOLAMBRA;SP
0000.35.1974;IPEÚNA;SP
0000.35.1974;ITIRAPINA;SP
0000.35.1974;JAGUARIÚNA;SP
0000.35.1974;JOANÓPOLIS;SP
0000.35.1974;MAIRIPORÃ;SP
0000.35.1974;MONTE ALEGRE DO SUL;SP
0000.35.1974;MORUNGABA;SP
0000.35.1974;NAZARÉ PAULISTA;SP
0000.35.1974;PEDRA BELA;SP
0000.35.1974;PEDREIRA;SP
0000.35.1974;PINHALZINHO;SP
0000.35.1974;PIRACAIA;SP
0000.35.1974;RIO CLARO;SP
0000.35.1974;SANTO ANTÔNIO DE POSSE;SP
0000.35.1974;SERRA NEGRA;SP
0000.35.1974;SOCORRO;SP
0000.35.1974;TUIUTI;SP
0000.35.1974;VARGEM;SP
0000.35.2015;MAIRIPORÃ;SP
0000.35.2017;GUATAPARÁ;SP
0000.35.2019;MOGI DAS CRUZES;SP
0000.35.2020;JUQUITIBA;SP
0000.35.2262;SÃO JOSÉ DOS CAMPOS;SP
0000.35.2317;NARANDIBA;SP
0000.35.2318;IGUAPE;SP
0000.35.2325;SÃO JOSÉ DO BARREIRO;SP
0000.35.2326;SANTO ANTÔNIO DO PINHAL;SP
0000.35.2559;SÃO PAULO;SP
0000.35.2589;ANDRADINA;SP
0000.35.2605;MARÍLIA;SP
0000.35.2606;AVARÉ;SP
0000.35.2617;MOGI GUAÇU;SP
0000.35.2618;PEDERNEIRAS;SP
0000.35.2635;BROTAS;SP
0000.35.2635;RIBEIRÃO BONITO;SP
0000.35.2669;PARANAPANEMA;SP
0000.35.2672;MIRASSOL;SP
0000.35.2672;SÃO JOSÉ DO RIO PRETO;SP
0000.35.2697;SÃO SIMÃO;SP
0000.35.2698;CAMPINAS;SP
0000.35.2699;ÁGUAS DE SANTA BÁRBARA;SP
0000.35.2700;GUARULHOS;SP
0000.35.2701;BROTAS;SP
0000.35.2701;ITIRAPINA;SP
0000.35.2720;SANTA RITA DO PASSA QUATRO;SP
0000.35.2795;ATIBAIA;SP
0000.35.2839;CAPÃO BONITO;SP
0000.35.2843;ILHA COMPRIDA;SP
0000.35.2867;SÃO PAULO;SP
0000.35.2875;GUARATINGUETÁ;SP
0000.35.2935;ASSIS;SP
0000.35.2936;ANGATUBA;SP
0000.35.2936;GUAREÍ;SP
0000.35.2937;ASSIS;SP
0000.35.3387;MOGI DAS CRUZES;SP
0000.35.3418;QUELUZ;SP
0000.35.3419;UBARANA;SP
0000.35.3420;MOGI DAS CRUZES;SP
0000.35.3421;BANANAL;SP
0000.35.3422;QUELUZ;SP
0000.35.3423;ATIBAIA;SP
0000.35.3424;QUELUZ;SP
0000.35.3425;GUARUJÁ;SP
0000.35.3435;CAPIVARI;SP
0000.35.3646;SÃO MIGUEL ARCANJO;SP
0000.35.3648;ATIBAIA;SP
0000.35.3650;SÃO LUIZ DO PARAITINGA;SP
0000.35.3656;SÃO BERNARDO DO CAMPO;SP
0000.35.3730;CRUZEIRO;SP
0000.35.3731;TREMEMBÉ;SP
0000.35.3737;COLÔMBIA;SP
0000.35.3740;MIRASSOL;SP
0000.35.3740;SÃO JOSÉ DO RIO PRETO;SP
0000.35.3742;SANTO ANDRÉ;SP
0000.35.3789;SÃO JOSÉ DOS CAMPOS;SP
0000.35.3876;SÃO JOSÉ DO BARREIRO;SP
0000.35.3884;INDAIATUBA;SP
0000.35.3885;ANHEMBI;SP
0000.35.3885;BOTUCATU;SP
0000.35.3885;PIRACICABA;SP
0000.35.3885;SÃO PEDRO;SP
0000.35.3887;GUARAREMA;SP
0000.35.3887;MOGI DAS CRUZES;SP
0000.35.3887;SUZANO;SP
0000.35.3888;ANHEMBI;SP
0000.35.3888;BOTUCATU;SP
0000.35.3888;DOIS CÓRREGOS;SP
0000.35.3888;PIRACICABA;SP
0000.35.3888;SANTA MARIA DA SERRA;SP
0000.35.3888;SÃO PEDRO;SP
0000.35.3889;AGUDOS;SP
0000.35.3889;BAURU;SP
0000.35.3889;PEDERNEIRAS;SP
0000.35.3890;SOCORRO;SP
0000.35.3891;AGUDOS;SP
0000.35.3891;BAURU;SP
0000.35.3891;PEDERNEIRAS;SP
0000.35.4019;SÃO JOSÉ DO BARREIRO;SP
0000.35.4072;SÃO BENTO DO SAPUCAÍ;SP
0000.35.4073;AMPARO;SP
0000.35.4074;SANTANA DE PARNAÍBA;SP
0000.35.4131;BANANAL;SP
0000.35.4216;BANANAL;SP
0000.35.4217;BANANAL;SP
0000.35.4233;TAPIRAÍ;SP
0000.35.4297;CRUZEIRO;SP
0000.35.4297;PIQUETE;SP
0000.35.4323;IGUAPE;SP
0000.35.4324;NAZARÉ PAULISTA;SP
0000.35.4335;ITANHAÉM;SP
0000.35.4336;SANTO ANTÔNIO DO JARDIM;SP
0000.35.4336;SÃO JOÃO DA BOA VISTA;SP
0000.35.4349;AVARÉ;SP
0000.35.4363;PIRASSUNUNGA;SP
0000.35.4391;BOTUCATU;SP
0000.35.4400;MONTE ALTO;SP
0000.35.4616;BANANAL;SP
0000.35.4709;SÃO PAULO;SP
0000.35.4848;MONTE ALTO;SP
0000.35.4849;SÃO BENTO DO SAPUCAÍ;SP
0000.35.4850;SÃO BENTO DO SAPUCAÍ;SP
0000.35.4852;TAPIRAÍ;SP
0000.35.4922;MOGI GUAÇU;SP
0000.35.4954;CERQUEIRA CÉSAR;SP
0000.35.4982;PIRACAIA;SP
0000.35.5014;BANANAL;SP
0000.35.5015;PIRACAIA;SP
0000.41.0495;PAULO FRONTIN;PR
0000.41.0496;GUARAQUEÇABA;PR
0000.41.0497;PARANAGUÁ;PR
0000.41.0498;ARAPOTI;PR
0000.41.0498;BALSA NOVA;PR
0000.41.0498;CAMPO LARGO;PR
0000.41.0498;CARAMBEÍ;PR
0000.41.0498;CASTRO;PR
0000.41.0498;JAGUARIAÍVA;PR
0000.41.0498;LAPA;PR
0000.41.0498;PALMEIRA;PR
0000.41.0498;PIRAÍ DO SUL;PR
0000.41.0498;PONTA GROSSA;PR
0000.41.0498;PORTO AMAZONAS;PR
0000.41.0498;SENGÉS;PR
0000.41.0498;TIBAGI;PR
0000.41.0499;JAGUARIAÍVA;PR
0000.41.0499;SENGÉS;PR
0000.41.0500;GUARATUBA;PR
0000.41.0500;MATINHOS;PR
0000.41.0500;MORRETES;PR
0000.41.0500;PARANAGUÁ;PR
0000.41.0500;SÃO JOSÉ DOS PINHAIS;PR
0000.41.0500;TIJUCAS DO SUL;PR
0000.41.0501;CAMPINA GRANDE DO SUL;PR
0000.41.0501;COLOMBO;PR
0000.41.0501;PINHAIS;PR
0000.41.0501;PIRAQUARA;PR
0000.41.0501;QUATRO BARRAS;PR
0000.41.0502;PIRAQUARA;PR
0000.41.0504;IBIPORÃ;PR
0000.41.0505;TRÊS BARRAS DO PARANÁ;PR
0000.41.0506;ARAUCÁRIA;PR
0000.41.0506;CAMPO LARGO;PR
0000.41.0511;CAMPO MOURÃO;PR
0000.41.0511;LUIZIANA;PR
0000.41.0512;MATINHOS;PR
0000.41.0513;CERRO AZUL;PR
0000.41.0513;TUNAS DO PARANÁ;PR
0000.41.0514;GUARATUBA;PR
0000.41.0515;RESERVA DO IGUAÇU;PR
0000.41.0516;FERNANDES PINHEIRO;PR
0000.41.0517;TIBAGI;PR
0000.41.0518;MORRETES;PR
0000.41.0519;CORNÉLIO PROCÓPIO;PR
0000.41.0519;SANTA MARIANA;PR
0000.41.0520;PIRAQUARA;PR
0000.41.0521;PARANAGUÁ;PR
0000.41.0522;CENTENÁRIO DO SUL;PR
0000.41.0524;ANTONINA;PR
0000.41.0524;MORRETES;PR
0000.41.0525;SÃO JERÔNIMO DA SERRA;PR
0000.41.0526;ALMIRANTE TAMANDARÉ;PR
0000.41.0526;ARAUCÁRIA;PR
0000.41.0526;CAMPO LARGO;PR
0000.41.0526;CAMPO MAGRO;PR
0000.41.0526;CURITIBA;PR
0000.41.0527;LONDRINA;PR
0000.41.0528;PARANAGUÁ;PR
0000.41.0529;PARANAGUÁ;PR
0000.41.0530;ARAUCÁRIA;PR
0000.41.0531;PIRAQUARA;PR
0000.41.0531;QUATRO BARRAS;PR
0000.41.0532;ANTONINA;PR
0000.41.0532;CAMPINA GRANDE DO SUL;PR
0000.41.0533;PINHÃO;PR
0000.41.0534;CASTRO;PR
0000.41.0538;CURITIBA;PR
0000.41.0539;PALOTINA;PR
0000.41.0540;MORRETES;PR
0000.41.0540;PIRAQUARA;PR
0000.41.0540;QUATRO BARRAS;PR
0000.41.0541;MORRETES;PR
0000.41.0542;SÃO PEDRO DO IGUAÇU;PR
0000.41.0543;PATO BRANCO;PR
0000.41.0544;MALLET;PR
0000.41.0545;RONCADOR;PR
0000.41.0546;ADRIANÓPOLIS;PR
0000.41.0546;BOCAIÚVA DO SUL;PR
0000.41.0546;TUNAS DO PARANÁ;PR
0000.41.0547;CURITIBA;PR
0000.41.0548;CRUZ MACHADO;PR
0000.41.0548;GUARAPUAVA;PR
0000.41.0548;INÁCIO MARTINS;PR
0000.41.0548;IRATI;PR
0000.41.0548;MALLET;PR
0000.41.0548;PAULA FREITAS;PR
0000.41.0548;PAULO FRONTIN;PR
0000.41.0548;PRUDENTÓPOLIS;PR
0000.41.0548;RIO AZUL;PR
0000.41.0548;UNIÃO DA VITÓRIA;PR
0000.41.0549;TIBAGI;PR
0000.41.0550;PONTA GROSSA;PR
0000.41.0552;PALMAS;PR
0000.41.0658;SÃO JOSÉ DOS PINHAIS;PR
0000.41.1576;JAGUARIAÍVA;PR
0000.41.1576;SENGÉS;PR
0000.41.1577;RIO BRANCO DO SUL;PR
0000.41.2259;CANDÓI;PR
0000.41.2259;FOZ DO JORDÃO;PR
0000.41.2259;PINHÃO;PR
0000.41.2260;GUARAPUAVA;PR
0000.41.2260;PRUDENTÓPOLIS;PR
0000.41.2260;TURVO;PR
0000.41.3047;DIAMANTE DO NORTE;PR
0000.41.3183;AMAPORÃ;PR
0000.41.3333;CASTRO;PR
0000.41.3334;PATO BRANCO;PR
0000.41.4987;MATINHOS;PR
0000.41.4987;PARANAGUÁ;PR
0000.41.4987;PONTAL DO PARANÁ;PR
0000.42.0780;GRÃO PARÁ;SC
0000.42.0780;ORLEANS;SC
0000.42.0781;MORRO GRANDE;SC
0000.42.0781;NOVA VENEZA;SC
0000.42.0781;SIDERÓPOLIS;SC
0000.42.0781;TREVISO;SC
0000.42.0786;ÁGUAS MORNAS;SC
0000.42.0786;FLORIANÓPOLIS;SC
0000.42.0786;IMARUÍ;SC
0000.42.0786;PALHOÇA;SC
0000.42.0786;PAULO LOPES;SC
0000.42.0786;SANTO AMARO DA IMPERATRIZ;SC
0000.42.0786;SÃO BONIFÁCIO;SC
0000.42.0786;SÃO MARTINHO;SC
0000.42.0787;CAMPOS NOVOS;SC
0000.42.0788;GALVÃO;SC
0000.42.0788;SÃO DOMINGOS;SC
0000.42.0789;CONCÓRDIA;SC
0000.42.0791;SÃO FRANCISCO DO SUL;SC
0000.42.1830;BENEDITO NOVO;SC
0000.42.1830;DOUTOR PEDRINHO;SC
0000.42.1844;FLORIANÓPOLIS;SC
0000.42.2876;ANITÁPOLIS;SC
0000.42.3210;ALFREDO WAGNER;SC
0000.42.3211;VIDAL RAMOS;SC
0000.42.3212;JARAGUÁ DO SUL;SC
0000.42.3212;RIO DOS CEDROS;SC
0000.42.3516;NOVA TRENTO;SC
0000.42.3950;PORTO BELO;SC
0000.42.3951;MAFRA;SC
0000.42.3953;ITAJAÍ;SC
0000.42.3954;RIO NEGRINHO;SC
0000.42.3955;PORTO UNIÃO;SC
0000.42.3956;PORTO UNIÃO;SC
0000.42.3957;VARGEM BONITA;SC
0000.42.3958;LEOBERTO LEAL;SC
0000.42.3959;NOVA TRENTO;SC
0000.42.3960;BOCAINA DO SUL;SC
0000.42.3960;PAINEL;SC
0000.42.3960;RIO RUFINO;SC
0000.42.3960;URUBICI;SC
0000.42.3960;URUPEMA;SC
0000.42.3962;SANTO AMARO DA IMPERATRIZ;SC
0000.42.3963;FLORIANÓPOLIS;SC
0000.42.3963;GAROPABA;SC
0000.42.3963;PALHOÇA;SC
0000.42.3963;PAULO LOPES;SC
0000.42.4146;PALHOÇA;SC
0000.42.4147;PAIAL;SC
0000.42.4148;VIDEIRA;SC
0000.42.4344;BANDEIRANTE;SC
0000.42.4358;PORTO BELO;SC
0000.42.4359;LAURENTINO;SC
0000.42.4360;RIO DO SUL;SC
0000.42.4361;RIO DO SUL;SC
0000.42.4578;JOINVILLE;SC
0000.42.4579;ANITÁPOLIS;SC
0000.42.4642;BALNEÁRIO CAMBORIÚ;SC
0000.42.4897;GOVERNADOR CELSO RAMOS;SC
0000.42.4898;RIO DO SUL;SC
0000.42.4899;AGRONÔMICA;SC
0000.42.4900;LAURENTINO;SC
0000.42.4996;PORTO BELO;SC
0000.43.1018;DERRUBADAS;RS
0000.43.1019;BARRACÃO;RS
0000.43.1020;BARRA DO QUARAÍ;RS
0000.43.1863;TORRES;RS
0000.43.1987;CANOAS;RS
0000.43.1987;CHARQUEADAS;RS
0000.43.1987;ELDORADO DO SUL;RS
0000.43.1987;NOVA SANTA RITA;RS
0000.43.1987;PORTO ALEGRE;RS
0000.43.1987;TRIUNFO;RS
0000.43.1988;GLORINHA;RS
0000.43.1988;GRAVATAÍ;RS
0000.43.1988;SANTO ANTÔNIO DA PATRULHA;RS
0000.43.1988;VIAMÃO;RS
0000.43.1993;ARROIO GRANDE;RS
0000.43.1994;VIAMÃO;RS
0000.43.1995;ITATI;RS
0000.43.1995;SÃO FRANCISCO DE PAULA;RS
0000.43.1996;CAMBARÁ DO SUL;RS
0000.43.1996;ITATI;RS
0000.43.1996;SÃO FRANCISCO DE PAULA;RS
0000.43.1996;TRÊS FORQUILHAS;RS
0000.43.2000;CANOAS;RS
0000.43.2000;CHARQUEADAS;RS
0000.43.2000;ELDORADO DO SUL;RS
0000.43.2000;GUAÍBA;RS
0000.43.2000;NOVA SANTA RITA;RS
0000.43.2000;PORTO ALEGRE;RS
0000.43.2000;TRIUNFO;RS
0000.43.2001;BOM JESUS;RS
0000.43.2001;VACARIA;RS
0000.43.2002;SARANDI;RS
0000.43.2003;ENCRUZILHADA DO SUL;RS
0000.43.2004;AGUDO;RS
0000.43.2004;IBARAMA;RS
0000.43.2005;CAMBARÁ DO SUL;RS
0000.43.2005;JAQUIRANA;RS
0000.43.2005;SÃO FRANCISCO DE PAULA;RS
0000.43.2006;VIAMÃO;RS
0000.43.2007;ALEGRETE;RS
0000.43.2008;ITATI;RS
0000.43.2009;ITAQUI;RS
0000.43.2009;MAÇAMBARÁ;RS
0000.43.2010;ITATI;RS
0000.43.2010;MAQUINÉ;RS
0000.43.2010;TERRA DE AREIA;RS
0000.43.3514;RIO GRANDE;RS
0000.43.3736;CAMAQUÃ;RS
0000.43.3736;SÃO LOURENÇO DO SUL;RS
0000.43.3753;BARRA DO RIBEIRO;RS
0000.43.3754;ITAARA;RS
0000.43.3776;SANTANA DA BOA VISTA;RS
0000.43.3799;ITAARA;RS
0000.43.3799;SÃO MARTINHO DA SERRA;RS
0000.43.4028;SÃO JOSÉ DO HERVAL;RS
0000.50.0419;CAMPO GRANDE;MS
0000.50.0420;JATEÍ;MS
0000.50.0420;NAVIRAÍ;MS
0000.50.0420;TAQUARUSSU;MS
0000.50.0421;ALCINÓPOLIS;MS
0000.50.0421;COSTA RICA;MS
0000.50.0422;CAMPO GRANDE;MS
0000.50.0423;AQUIDAUANA;MS
0000.50.0423;CORUMBÁ;MS
0000.50.0430;CORGUINHO;MS
0000.50.1515;BONITO;MS
0000.50.1571;BONITO;MS
0000.50.1578;CAMAPUÃ;MS
0000.50.1578;COXIM;MS
0000.50.1578;RIO VERDE DE MATO GROSSO;MS
0000.50.1578;SÃO GABRIEL DO OESTE;MS
0000.50.1579;AQUIDAUANA;MS
0000.50.1579;DOIS IRMÃOS DO BURITI;MS
0000.50.1663;BANDEIRANTES;MS
0000.50.1665;JARDIM;MS
0000.50.1666;CORUMBÁ;MS
0000.50.1980;ELDORADO;MS
0000.50.1981;ELDORADO;MS
0000.50.1982;BODOQUENA;MS
0000.50.2066;CORGUINHO;MS
0000.50.2327;RIBAS DO RIO PARDO;MS
0000.50.2356;BONITO;MS
0000.50.2567;COXIM;MS
0000.50.2590;NAVIRAÍ;MS
0000.50.2751;CORUMBÁ;MS
0000.50.2752;BONITO;MS
0000.50.2753;PARAÍSO DAS ÁGUAS;MS
0000.50.2754;CORUMBÁ;MS
0000.50.2755;CORUMBÁ;MS
0000.50.2756;MIRANDA;MS
0000.50.2758;NOVA ANDRADINA;MS
0000.50.2759;NOVA ANDRADINA;MS
0000.50.2760;APARECIDA DO TABOADO;MS
0000.50.2761;JARDIM;MS
0000.50.2762;CORUMBÁ;MS
0000.50.2770;CAMPO GRANDE;MS
0000.50.2772;BONITO;MS
0000.50.2773;AQUIDAUANA;MS
0000.50.3045;CORUMBÁ;MS
0000.50.3046;RIO BRILHANTE;MS
0000.50.3172;BONITO;MS
0000.50.3180;COSTA RICA;MS
0000.50.4032;BRASILÂNDIA;MS
0000.50.4033;CORGUINHO;MS
0000.50.4034;CAMAPUÃ;MS
0000.50.4036;ELDORADO;MS
0000.50.4037;AQUIDAUANA;MS
0000.50.4226;CHAPADÃO DO SUL;MS
0000.51.0448;VILA BELA DA SANTÍSSIMA TRINDADE;MT
0000.51.0451;NOVA UBIRATÃ;MT
0000.51.0453;NOBRES;MT
0000.51.0453;NOVA BRASILÂNDIA;MT
0000.51.0453;NOVA MUTUM;MT
0000.51.0453;PLANALTO DA SERRA;MT
0000.51.0453;ROSÁRIO OESTE;MT
0000.51.0454;NOBRES;MT
0000.51.0454;ROSÁRIO OESTE;MT
0000.51.0455;COLNIZA;MT
0000.51.0455;COTRIGUAÇU;MT
0000.51.0456;COLNIZA;MT
0000.51.0457;PARANATINGA;MT
0000.51.0460;RONDONÓPOLIS;MT
0000.51.0461;CAMPO VERDE;MT
0000.51.0461;CHAPADA DOS GUIMARÃES;MT
0000.51.0461;CUIABÁ;MT
0000.51.0461;SANTO ANTÔNIO DO LEVERGER;MT
0000.51.0462;PONTES E LACERDA;MT
0000.51.0462;PORTO ESPERIDIÃO;MT
0000.51.0463;ARIPUANÃ;MT
0000.51.0463;COLNIZA;MT
0000.51.0463;RONDOLÂNDIA;MT
0000.51.0464;CUIABÁ;MT
0000.51.0465;NOBRES;MT
0000.51.0470;SANTA CRUZ DO XINGU;MT
0000.51.0472;BARRA DO GARÇAS;MT
0000.51.0475;COCALINHO;MT
0000.51.0475;NOVO SANTO ANTÔNIO;MT
0000.51.0476;COCALINHO;MT
0000.51.0477;CÁCERES;MT
0000.51.0478;SANTA RITA DO TRIVELATO;MT
0000.51.0478;SORRISO;MT
0000.51.0479;BARRA DO GARÇAS;MT
0000.51.0480;CUIABÁ;MT
0000.51.1467;SANTO ANTÔNIO DO LEVERGER;MT
0000.51.1896;ALTO PARAGUAI;MT
0000.51.1896;DIAMANTINO;MT
0000.51.1898;CAMPO VERDE;MT
0000.51.1898;CHAPADA DOS GUIMARÃES;MT
0000.51.1899;COLNIZA;MT
0000.51.1901;ALTA FLORESTA;MT
0000.51.1901;NOVO MUNDO;MT
0000.51.1902;NOVO MUNDO;MT
0000.51.1903;CUIABÁ;MT
0000.51.1916;BARÃO DE MELGAÇO;MT
0000.51.1916;POCONÉ;MT
0000.51.1917;NOVO SANTO ANTÔNIO;MT
0000.51.1918;COLNIZA;MT
0000.51.1919;ARIPUANÃ;MT
0000.51.1920;SANTO ANTÔNIO DO LEVERGER;MT
0000.51.1923;COTRIGUAÇU;MT
0000.51.1924;NOVO MUNDO;MT
0000.51.2045;NOVO MUNDO;MT
0000.51.2790;NOVA MARINGÁ;MT
0000.52.0353;ANÁPOLIS;GO
0000.52.0353;CAMPO LIMPO DE GOIÁS;GO
0000.52.0353;GOIANÁPOLIS;GO
0000.52.0353;GOIÂNIA;GO
0000.52.0353;NERÓPOLIS;GO
0000.52.0353;OURO VERDE DE GOIÁS;GO
0000.52.0353;TEREZÓPOLIS DE GOIÁS;GO
0000.52.0899;GOIANÁPOLIS;GO
0000.52.0899;GOIÂNIA;GO
0000.52.0899;NERÓPOLIS;GO
